symbol	alias_symbol
CEACAM6	Biliary glycoprotein 2
CEACAM6	Carcinoembryonic antigen 10
CEACAM6	carcinoembryonic antigen related cell adhesion molecule 6
CEACAM6	Carcinoembryonic antigen-related cell adhesion molecule 10
CEACAM6	Carcinoembryonic antigen-related cell adhesion molecule 2
CEACAM6	Carcinoembryonic antigen-related cell adhesion molecule 6
CEACAM6	carcinoembryonic antigen-related cell adhesion molecule 6 (non-specific cross reacting antigen)
CEACAM6	CD antigen CD66c
CEACAM6	CD66c
CEACAM6	CEA cell adhesion molecule 6
CEACAM6	Cea-2
CEACAM6	Cea-3
CEACAM6	Cea-4
CEACAM6	Cea-5
CEACAM6	CEA-related cell adhesion molecule 10
CEACAM6	CEA-related cell adhesion molecule 2
CEACAM6	Cea10
CEACAM6	CEA10
CEACAM6	cea13
CEACAM6	cea14
CEACAM6	cea15
CEACAM6	cea17
CEACAM6	Cea2
CEACAM6	Cea3
CEACAM6	Cea4
CEACAM6	Cea5
CEACAM6	cea7
CEACAM6	cea8
CEACAM6	cea9
CEACAM6	Ceacam10
CEACAM6	Ceacam11
CEACAM6	Ceacam11-C1
CEACAM6	Ceacam11-C3
CEACAM6	Ceacam11-C4
CEACAM6	Ceacam12
CEACAM6	Ceacam12-C1
CEACAM6	Ceacam12-C3
CEACAM6	Ceacam13
CEACAM6	Ceacam13-C1
CEACAM6	Ceacam13-C2
CEACAM6	Ceacam14
CEACAM6	Ceacam2
CEACAM6	CEACAM6
CEACAM6	Ceacam9
CEACAM6	CGM7
CEACAM6	EG434540
CEACAM6	EG545925
CEACAM6	EG574429
CEACAM6	mmCGM5
CEACAM6	mmCGM6
CEACAM6	mmCGM8
CEACAM6	NCA
CEACAM6	Non-specific crossreacting antigen
CEACAM6	Normal cross-reacting antigen
CEACAM6	Pregnancy-specific glycoprotein 22
CEACAM6	Psg17
CEACAM6	Psg18
CEACAM6	Psg19
CEACAM6	Psg20
CEACAM6	Psg21
CEACAM6	Psg22
CEACAM6	Psg23
CEACAM6	Psg25
CEACAM6	Psg26
CEACAM6	Psg27
CEACAM6	Psg28
CEACAM6	Psg29
CEACAM7	1600012K03Rik
CEACAM7	1600015D01Rik
CEACAM7	1600019C01Rik
CEACAM7	1600021E03Rik
CEACAM7	1600025E09Rik
CEACAM7	1600025J19Rik
CEACAM7	1600025N01Rik
CEACAM7	1600026N13Rik
CEACAM7	1600031J20Rik
CEACAM7	1620401C02Rik
CEACAM7	BGP-2
CEACAM7	Bgp2
CEACAM7	Bgp3
CEACAM7	Biliary glycoprotein 2
CEACAM7	Carcinoembryonic antigen 10
CEACAM7	Carcinoembryonic antigen CGM2
CEACAM7	carcinoembryonic antigen gene family member 2
CEACAM7	carcinoembryonic antigen related cell adhesion molecule 7
CEACAM7	Carcinoembryonic antigen-related cell adhesion molecule 10
CEACAM7	Carcinoembryonic antigen-related cell adhesion molecule 2
CEACAM7	carcinoembryonic antigen-related cell adhesion molecule 7
CEACAM7	Carcinoembryonic antigen-related cell adhesion molecule 7
CEACAM7	CEA cell adhesion molecule 7
CEACAM7	Cea-2
CEACAM7	Cea-3
CEACAM7	Cea-4
CEACAM7	Cea-5
CEACAM7	CEA-related cell adhesion molecule 10
CEACAM7	CEA-related cell adhesion molecule 2
CEACAM7	Cea10
CEACAM7	CEA10
CEACAM7	cea13
CEACAM7	cea14
CEACAM7	cea15
CEACAM7	cea17
CEACAM7	Cea2
CEACAM7	Cea3
CEACAM7	Cea4
CEACAM7	Cea5
CEACAM7	cea7
CEACAM7	cea8
CEACAM7	cea9
CEACAM7	Ceacam10
CEACAM7	Ceacam11
CEACAM7	Ceacam11-C1
CEACAM7	Ceacam11-C3
CEACAM7	Ceacam11-C4
CEACAM7	Ceacam12
CEACAM7	Ceacam12-C1
CEACAM7	Ceacam12-C3
CEACAM7	Ceacam13
CEACAM7	Ceacam13-C1
CEACAM7	Ceacam13-C2
CEACAM7	Ceacam14
CEACAM7	Ceacam2
CEACAM7	CEACAM7
CEACAM7	Ceacam9
CEACAM7	CGM2
CEACAM7	CGM7
CEACAM7	EG434540
CEACAM7	EG545925
CEACAM7	EG574429
CEACAM7	mmCGM5
CEACAM7	mmCGM6
CEACAM7	mmCGM8
CEACAM7	Pregnancy-specific glycoprotein 22
CEACAM7	Psg17
CEACAM7	Psg18
CEACAM7	Psg19
CEACAM7	Psg20
CEACAM7	Psg21
CEACAM7	Psg22
CEACAM7	Psg23
CEACAM7	Psg25
CEACAM7	Psg26
CEACAM7	Psg27
CEACAM7	Psg28
CEACAM7	Psg29
CEACAM8	1600012K03Rik
CEACAM8	1600015D01Rik
CEACAM8	1600019C01Rik
CEACAM8	1600021E03Rik
CEACAM8	1600025E09Rik
CEACAM8	1600025J19Rik
CEACAM8	1600025N01Rik
CEACAM8	1600026N13Rik
CEACAM8	1600031J20Rik
CEACAM8	1620401C02Rik
CEACAM8	BGP-2
CEACAM8	Bgp2
CEACAM8	Bgp3
CEACAM8	Biliary glycoprotein 2
CEACAM8	Carcinoembryonic antigen 10
CEACAM8	Carcinoembryonic antigen CGM6
CEACAM8	carcinoembryonic antigen related cell adhesion molecule 8
CEACAM8	Carcinoembryonic antigen-related cell adhesion molecule 10
CEACAM8	Carcinoembryonic antigen-related cell adhesion molecule 2
CEACAM8	carcinoembryonic antigen-related cell adhesion molecule 8
CEACAM8	Carcinoembryonic antigen-related cell adhesion molecule 8
CEACAM8	CD antigen CD66b
CEACAM8	CD66b
CEACAM8	CD67 antigen
CEACAM8	CEA cell adhesion molecule 8
CEACAM8	Cea-2
CEACAM8	Cea-3
CEACAM8	Cea-4
CEACAM8	Cea-5
CEACAM8	CEA-related cell adhesion molecule 10
CEACAM8	CEA-related cell adhesion molecule 2
CEACAM8	Cea10
CEACAM8	CEA10
CEACAM8	cea13
CEACAM8	cea14
CEACAM8	cea15
CEACAM8	cea17
CEACAM8	Cea2
CEACAM8	Cea3
CEACAM8	Cea4
CEACAM8	Cea5
CEACAM8	cea7
CEACAM8	cea8
CEACAM8	cea9
CEACAM8	Ceacam10
CEACAM8	Ceacam11
CEACAM8	Ceacam11-C1
CEACAM8	Ceacam11-C3
CEACAM8	Ceacam11-C4
CEACAM8	Ceacam12
CEACAM8	Ceacam12-C1
CEACAM8	Ceacam12-C3
CEACAM8	Ceacam13
CEACAM8	Ceacam13-C1
CEACAM8	Ceacam13-C2
CEACAM8	Ceacam14
CEACAM8	Ceacam2
CEACAM8	CEACAM8
CEACAM8	Ceacam9
CEACAM8	CGM6
CEACAM8	CGM7
CEACAM8	EG434540
CEACAM8	EG545925
CEACAM8	EG574429
CEACAM8	mmCGM5
CEACAM8	mmCGM6
CEACAM8	mmCGM8
CEACAM8	Non-specific cross-reacting antigen NCA-95
CEACAM8	Pregnancy-specific glycoprotein 22
CEACAM8	Psg17
CEACAM8	Psg18
CEACAM8	Psg19
CEACAM8	Psg20
CEACAM8	Psg21
CEACAM8	Psg22
CEACAM8	Psg23
CEACAM8	Psg25
CEACAM8	Psg26
CEACAM8	Psg27
CEACAM8	Psg28
CEACAM8	Psg29
CEACAMP1	carcinoembryonic antigen related cell adhesion molecule pseudogene 1
CEACAMP1	carcinoembryonic antigen-related cell adhesion molecule pseudogene 1
CEACAMP1	CEA cell adhesion molecule pseudogene 1
CEACAMP1	CEACAMP1
CEACAMP1	CGM8
CEACAMP10	carcinoembryonic antigen related cell adhesion molecule pseudogene 10
CEACAMP10	carcinoembryonic antigen-related cell adhesion molecule pseudogene 10
CEACAMP10	CEA cell adhesion molecule pseudogene 10
CEACAMP10	CEACAMP10
CEACAMP10	CGM17
CEACAMP11	carcinoembryonic antigen related cell adhesion molecule pseudogene 11
CEACAMP11	carcinoembryonic antigen-related cell adhesion molecule pseudogene 11
CEACAMP11	CEA cell adhesion molecule pseudogene 11
CEACAMP11	CEACAMP11
CEACAMP11	CGM18
CEACAMP2	carcinoembryonic antigen related cell adhesion molecule pseudogene 2
CEACAMP2	carcinoembryonic antigen-related cell adhesion molecule pseudogene 2
CEACAMP2	CEA cell adhesion molecule pseudogene 2
CEACAMP2	CEACAMP2
CEACAMP2	CGM9
CEACAMP3	carcinoembryonic antigen related cell adhesion molecule pseudogene 3
CEACAMP3	carcinoembryonic antigen-related cell adhesion molecule 24, pseudogene
CEACAMP3	carcinoembryonic antigen-related cell adhesion molecule pseudogene 3
CEACAMP3	CEA cell adhesion molecule pseudogene 3
CEACAMP3	CEACAM24P
CEACAMP3	CEACAMP3
CEACAMP3	CGM10
CEACAMP4	carcinoembryonic antigen related cell adhesion molecule pseudogene 4
CEACAMP4	carcinoembryonic antigen-related cell adhesion molecule pseudogene 4
CEACAMP4	CEA cell adhesion molecule pseudogene 4
CEACAMP4	CEACAMP4
CEACAMP4	CGM11
CEACAMP5	carcinoembryonic antigen related cell adhesion molecule pseudogene 5
CEACAMP5	carcinoembryonic antigen-related cell adhesion molecule pseudogene 5
CEACAMP5	CEA cell adhesion molecule pseudogene 5
CEACAMP5	CEACAMP5
CEACAMP5	CGM12
CEACAMP6	carcinoembryonic antigen related cell adhesion molecule pseudogene 6
CEACAMP6	carcinoembryonic antigen-related cell adhesion molecule pseudogene 6
CEACAMP6	CEA cell adhesion molecule pseudogene 6
CEACAMP6	CEACAMP6
CEACAMP6	CGM13
CEACAMP7	carcinoembryonic antigen related cell adhesion molecule pseudogene 7
CEACAMP7	carcinoembryonic antigen-related cell adhesion molecule pseudogene 7
CEACAMP7	CEA cell adhesion molecule pseudogene 7
CEACAMP7	CEACAMP7
CEACAMP7	CGM14
CEACAMP8	carcinoembryonic antigen related cell adhesion molecule pseudogene 8
CEACAMP8	carcinoembryonic antigen-related cell adhesion molecule pseudogene 8
CEACAMP8	CEA cell adhesion molecule pseudogene 8
CEACAMP8	CEACAMP8
CEACAMP8	CGM15
CEACAMP9	carcinoembryonic antigen related cell adhesion molecule pseudogene 9
CEACAMP9	carcinoembryonic antigen-related cell adhesion molecule pseudogene 9
CEACAMP9	CEA cell adhesion molecule pseudogene 9
CEACAMP9	CEACAMP9
CEACAMP9	CGM16
CEBPA	C/EBP alpha
CEBPA	C/EBP-alpha
CEBPA	C/ebpalpha
CEBPA	CCAAT enhancer binding protein alpha
CEBPA	CCAAT/enhancer binding protein (C/EBP), alpha
CEBPA	CCAAT/enhancer binding protein alpha
CEBPA	CCAAT/enhancer-binding protein alpha
CEBPA	Cebp
CEBPA	CEBP
CEBPA	Cebpa
CEBPA	CEBPA
CEBPA	CCAAT/enhancer binding protein, alpha
CEBPA-DT	ADINR
CEBPA-DT	adipogenic differentiation induced noncoding RNA
CEBPA-DT	CEBPA antisense RNA 1
CEBPA-DT	CEBPA antisense RNA 1 (head to head)
CEBPA-DT	CEBPA antisense RNA 1 (non-protein coding)
CEBPA-DT	CEBPA divergent transcript
CEBPA-DT	CEBPA-AS1
CEBPA-DT	CEBPA-DT
CEBPB	AGP/EBP
CEBPB	C/EBP beta
CEBPB	C/EBP BETA
CEBPB	C/EBP-beta
CEBPB	C/EBPbeta
CEBPB	CCAAT enhancer binding protein beta
CEBPB	CCAAT/enhancer binding protein (C/EBP), beta
CEBPB	CCAAT/enhancer binding protein beta
CEBPB	CCAAT/enhancer-binding protein beta
CEBPB	Cebpb
CEBPB	CEBPB
CEBPB	CRP2
CEBPB	IL-6DBP
CEBPB	IL6DBP
CEBPB	interleukin 6-dependent DNA-binding protein
CEBPB	Interleukin-6-dependent-binding protein
CEBPB	LAP
CEBPB	LIP
CEBPB	Liver activator protein
CEBPB	Liver-enriched inhibitory protein
CEBPB	Liver-enriched transcriptional activator
CEBPB	liver-enriched transcriptional activator protein
CEBPB	NF-IL6
CEBPB	Nfil6
CEBPB	NFIL6
CEBPB	Nuclear factor NF-IL6
CEBPB	nuclear factor of interleukin 6
CEBPB	PP9092
CEBPB	TCF-5
CEBPB	TCF5
CEBPB	Transcription factor 5
CEBPB	CCAAT/enhancer binding protein, beta
CEBPB-AS1	CEBPB antisense RNA 1
CEBPB-AS1	CEBPB-AS1
CEBPD	C/EBP delta
CEBPD	C/EBP-delta
CEBPD	C/EBP-related protein 3
CEBPD	CCAAT enhancer binding protein delta
CEBPD	CCAAT/enhancer binding protein (C/EBP), delta
CEBPD	CCAAT/enhancer binding protein delta
CEBPD	CCAAT/enhancer-binding protein delta
CEBPD	Cebpd
CEBPD	CEBPD
CEBPD	CELF
CEBPD	CRP3
CEBPD	NF-IL6-beta
CEBPD	Nuclear factor NF-IL6-beta
CEBPD	CCAAT/enhancer binding protein, delta
CEBPE	C/EBP epsilon
CEBPE	C/EBPe
CEBPE	C/EBPepsilon
CEBPE	CCAAT enhancer binding protein epsilon
CEBPE	CCAAT/enhancer binding protein (C/EBP), epsilon
CEBPE	CCAAT/enhancer binding protein epsilon
CEBPE	CCAAT/enhancer-binding protein epsilon
CEBPE	Cebpe
CEBPE	CEBPE
CEBPE	CRP1
CEBPE	Gm294
CEBPE	LOC239097
CEBPE	CCAAT/enhancer binding protein, epsilon
CEBPG	C/EBP gamma
CEBPG	C/EBPgamma
CEBPG	CCAAT enhancer binding protein gamma
CEBPG	CCAAT/enhancer binding protein (C/EBP), gamma
CEBPG	CCAAT/enhancer binding protein gamma
CEBPG	CCAAT/enhancer-binding protein gamma
CEBPG	Cebpg
CEBPG	CEBPG
CEBPG	GPE1-binding protein
CEBPG	GPE1-BP
CEBPG	Gpe1bp
CEBPG	GPE1BP
CEBPG	Granulocyte colony-stimulating factor promoter element 1-binding protein
CEBPG	Ig/EBP
CEBPG	IG/EBP-1
CEBPG	Immunoglobulin enhancer-binding protein 1
CEBPG	CCAAT/enhancer binding protein, gamma
CEBPZ	Cbf
CEBPZ	CBF
CEBPZ	Cbf2
CEBPZ	CBF2
CEBPZ	CCAAT enhancer binding protein zeta
CEBPZ	CCAAT-binding factor
CEBPZ	CCAAT/enhancer binding protein (C/EBP), zeta
CEBPZ	CCAAT/enhancer binding protein zeta
CEBPZ	CCAAT/enhancer binding proteincebp* family zeta
CEBPZ	CCAAT/enhancer-binding protein zeta
CEBPZ	Cebpa-rs1
CEBPZ	Cebpz
CEBPZ	CEBPZ
CEBPZ	CTF2
CEBPZ	CCAAT/enhancer binding protein, zeta
CEBPZOS	1110001A16Rik
CEBPZOS	CEBPZ antisense RNA 1
CEBPZOS	CEBPZ opposite strand
CEBPZOS	CEBPZ-AS1
CEBPZOS	Cebpzos
CEBPZOS	CEBPZOS
CEBPZOS	Protein CEBPZOS
CECR	cat eye syndrome chromosome region
CECR	CECR
CECR2	2610101O16Rik
CECR2	2810409N01Rik
CECR2	cat eye syndrome chromosome region, candidate 2
CECR2	Cat eye syndrome critical region protein 2
CECR2	Cat eye syndrome critical region protein 2 homolog
CECR2	Cecr2
CECR2	CECR2
CECR2	CECR2 histone acetyl-lysine reader
CECR2	Gtl4
CECR2	Kiaa1740
CECR2	KIAA1740
CECR3	cat eye syndrome chromosome region, candidate 3
CECR3	cat eye syndrome chromosome region, candidate 3 (non-protein coding)
CECR3	CECR3
CECR7	cat eye syndrome chromosome region, candidate 7
CECR7	cat eye syndrome chromosome region, candidate 7 (non-protein coding)
CECR7	CECR7
CECR7	SAHL1
CECR9	cat eye syndrome chromosome region, candidate 9
CECR9	cat eye syndrome chromosome region, candidate 9 (non-protein coding)
CECR9	CECR9
CECR9	Putative cat eye syndrome critical region protein 9
CEFIP	Cardiac-enriched FHL2-interacting protein
CEFIP	CEFIP
CEL	1810036E18Rik
CEL	Bile salt-activated lipase
CEL	bile salt-stimulated lipase
CEL	Bile salt-stimulated lipase
CEL	BSSL
CEL	Bucelipase
CEL	carboxyl ester lipase
CEL	Carboxyl ester lipase
CEL	Cel
CEL	CEL
CEL	Cholesterol esterase
CEL	MODY8
CEL	Pancreatic lysophospholipase
CELA1	1810009A17Rik
CELA1	1810062B19Rik
CELA1	Cela1
CELA1	CELA1
CELA1	chymotrypsin like elastase 1
CELA1	Chymotrypsin-like elastase family member 1
CELA1	chymotrypsin-like elastase family, member 1
CELA1	EC 3.4.21.36
CELA1	Ela-1
CELA1	Ela1
CELA1	ELA1
CELA1	elastase 1, pancreatic
CELA1	Elastase-1
CELA1	Pancreatic elastase 1
CELA1	PC-TsF
CELA2A	Cela2a
CELA2A	CELA2A
CELA2A	chymotrypsin like elastase 2A
CELA2A	Chymotrypsin-like elastase family member 2A
CELA2A	chymotrypsin-like elastase family, member 2A
CELA2A	EC 3.4.21.71
CELA2A	Ela-2
CELA2A	Ela2a
CELA2A	ELA2A
CELA2A	elastase 2A
CELA2A	Elastase-2A
CELA2B	CELA2B
CELA2B	chymotrypsin like elastase 2B
CELA2B	Chymotrypsin-like elastase family member 2B
CELA2B	chymotrypsin-like elastase family, member 2B
CELA2B	ELA2B
CELA2B	Elastase-2B
CELA2B	pancreatic elastase IIB
CELA2B	RP11-265F14.2
CELA3A	Cela3a
CELA3A	CELA3A
CELA3A	chymotrypsin like elastase 3A
CELA3A	Chymotrypsin-like elastase family member 3A
CELA3A	chymotrypsin-like elastase family, member 3A
CELA3A	ELA3
CELA3A	ELA3A
CELA3A	elastase 3A, pancreatic
CELA3A	elastase 3A, pancreatic (protease E)
CELA3A	Elastase IIIA
CELA3A	Elastase-3A
CELA3A	Gm13011
CELA3A	protease E
CELA3B	0910001F22Rik
CELA3B	2310074F01Rik
CELA3B	CBPP
CELA3B	Cela3b
CELA3B	CELA3B
CELA3B	cholesterol-binding pancreatic protease
CELA3B	chymotrypsin like elastase 3B
CELA3B	Chymotrypsin-like elastase family member 3B
CELA3B	chymotrypsin-like elastase family, member 3B
CELA3B	EC 3.4.21.70
CELA3B	Ela3
CELA3B	Ela3b
CELA3B	ELA3B
CELA3B	elastase 1
CELA3B	elastase 3B, pancreatic
CELA3B	Elastase IIIB
CELA3B	Elastase-3B
CELA3B	pancreatic endopeptidase E
CELA3B	Protease E
CELA3B	proteinase E
CELF1	1600010O03Rik
CELF1	50 kDa nuclear polyadenylated RNA-binding protein
CELF1	Brain protein F41
CELF1	bruno-like 2
CELF1	Bruno-like protein 2
CELF1	Brunol2
CELF1	BRUNOL2
CELF1	CELF-1
CELF1	Celf1
CELF1	CELF1
CELF1	CUG RNA-binding protein
CELF1	CUG triplet repeat RNA-binding protein 1
CELF1	CUG triplet repeat, RNA binding protein 1
CELF1	CUG triplet repeat, RNA-binding protein 1
CELF1	CUG-BP
CELF1	CUG-BP- and ETR-3-like factor 1
CELF1	CUG-BP1
CELF1	Cugbp
CELF1	CUGBP
CELF1	CUGBP Elav-like family member 1
CELF1	CUGBP, Elav-like family member 1
CELF1	Cugbp1
CELF1	CUGBP1
CELF1	D2Wsu101e
CELF1	Deadenylation factor CUG-BP
CELF1	Deadenylation factor EDEN-BP
CELF1	EDEN-BP
CELF1	EDEN-BP homolog
CELF1	embryo deadenylation element binding protein
CELF1	Embryo deadenylation element-binding protein homolog
CELF1	hNab50
CELF1	NAB50
CELF1	NAPOR
CELF1	nuclear polyadenylated RNA-binding protein, 50-kD
CELF1	RNA-binding protein BRUNOL-2
CELF2	B230345P09Rik
CELF2	Bruno-like protein 3
CELF2	BRUNOL3
CELF2	CELF-2
CELF2	Celf2
CELF2	CELF2
CELF2	CUG triplet repeat RNA-binding protein 2
CELF2	CUG triplet repeat, RNA binding protein 2
CELF2	CUG triplet repeat, RNA-binding protein 2
CELF2	CUG-BP- and ETR-3-like factor 2
CELF2	CUG-BP2
CELF2	CUGBP Elav-like family member 2
CELF2	CUGBP, Elav-like family member 2
CELF2	Cugbp2
CELF2	CUGBP2
CELF2	ELAV-type RNA-binding protein 3
CELF2	Etr-3
CELF2	ETR-3
CELF2	ETR3
CELF2	hNAPOR
CELF2	mETR-3
CELF2	mNapor
CELF2	Napor
CELF2	Napor-2
CELF2	NAPOR-2
CELF2	Neuroblastoma apoptosis-related RNA-binding protein
CELF2	RNA-binding protein BRUNOL-3
CELF2-AS1	C10orf31
CELF2-AS1	CELF2 antisense gene protein 1
CELF2-AS1	CELF2 antisense RNA 1
CELF2-AS1	CELF2 antisense RNA 1 (non-protein coding)
CELF2-AS1	CELF2-AS1
CELF2-AS1	chromosome 10 open reading frame 31
CELF2-AS1	Em:AC026887.2
CELF2-AS1	FLJ40494
CELF2-AS1	Putative uncharacterized protein CELF2-AS1
CELF2-AS2	CELF2 antisense RNA 2
CELF2-AS2	CELF2-AS2
CELF2-DT	CELF2 divergent transript
CELF2-DT	CELF2-DT
CELF3	4930415M08Rik
CELF3	Bruno-like protein 1
CELF3	BRUNOL1
CELF3	CAG repeat domain
CELF3	CAG repeat protein 4
CELF3	CAGH4
CELF3	CELF-3
CELF3	Celf3
CELF3	CELF3
CELF3	CUG-BP and ETR-3 like factor 3
CELF3	CUG-BP- and ETR-3-like factor 3
CELF3	CUGBP Elav-like family member 3
CELF3	CUGBP, Elav-like family member 3
CELF3	ELAV-type RNA-binding protein 1
CELF3	ERDA4
CELF3	ETR-1
CELF3	Expanded repeat domain protein CAG/CTG 4
CELF3	expanded repeat domain, CAG/CTG 4
CELF3	MGC57297
CELF3	RNA-binding protein BRUNOL-1
CELF3	Tnrc4
CELF3	TNRC4
CELF3	trinucleotide repeat containing 4
CELF3	Trinucleotide repeat-containing gene 4 protein
CELF4	A230070D14Rik
CELF4	Brul4
CELF4	Bruno (Drosophila) -like 4, RNA binding protein
CELF4	bruno-like 4, RNA binding protein (Drosophila)
CELF4	Bruno-like protein 4
CELF4	BRUNOL-4
CELF4	Brunol4
CELF4	BRUNOL4
CELF4	C130060B05Rik
CELF4	CELF-4
CELF4	Celf4
CELF4	CELF4
CELF4	CUG-BP- and ETR-3-like factor 4
CELF4	CUGBP Elav-like family member 4
CELF4	CUGBP, Elav-like family member 4
CELF4	RNA-binding protein BRUNOL-4
CELF4	Bruno -like 4, RNA binding protein
CELF4	bruno-like 4, RNA binding protein
CELF5	4930565A21Rik
CELF5	Bruno (Drosophila) -like 5, RNA binding protein
CELF5	bruno-like 5, RNA binding protein (Drosophila)
CELF5	Bruno-like protein 5
CELF5	Brunol5
CELF5	BRUNOL5
CELF5	CELF-5
CELF5	Celf5
CELF5	CELF5
CELF5	CUG-BP- and ETR-3-like factor 5
CELF5	CUGBP Elav-like family member 5
CELF5	CUGBP, Elav-like family member 5
CELF5	RNA-binding protein BRUNOL-5
CELF5	Bruno -like 5, RNA binding protein
CELF5	bruno-like 5, RNA binding protein
CELF6	6330569O16Rik
CELF6	Bruno (Drosophila) -like 6, RNA binding protein
CELF6	bruno-like 6, RNA binding protein (Drosophila)
CELF6	Bruno-like protein 6
CELF6	Brunol6
CELF6	BRUNOL6
CELF6	CELF-6
CELF6	Celf6
CELF6	CELF6
CELF6	CUG-BP- and ETR-3-like factor 6
CELF6	CUGBP Elav-like family member 6
CELF6	CUGBP, Elav-like family member 6
CELF6	RNA-binding protein BRUNOL-6
CELF6	Bruno -like 6, RNA binding protein
CELF6	bruno-like 6, RNA binding protein
CELP	carboxyl ester lipase pseudogene
CELP	carboxyl ester lipase-like (bile salt-stimulated lipase-like)
CELP	CELL
CELP	CELP
CELP	carboxyl ester lipase-like
Celrr	AI848258
Celrr	B230209K01Rik
Celrr	Celr
Celrr	Celrr
Celrr	LOC329240
CELSR1	Adgrc1
CELSR1	ADGRC1
CELSR1	adhesion G protein-coupled receptor C1
CELSR1	cadherin EGF LAG seven-pass G-type receptor 1
CELSR1	Cadherin EGF LAG seven-pass G-type receptor 1
CELSR1	Cadherin family member 9
CELSR1	cadherin, EGF LAG seven-pass G-type receptor 1
CELSR1	cadherin, EGF LAG seven-pass G-type receptor 1, flamingo (Drosophila) homolog
CELSR1	CDHF9
CELSR1	Celsr1
CELSR1	CELSR1
CELSR1	crash
CELSR1	Crsh
CELSR1	Flamingo homolog 2
CELSR1	flamingo homolog 2 (Drosophila)
CELSR1	FMI2
CELSR1	hFmi2
CELSR1	HFMI2
CELSR1	Scy
CELSR1	cadherin, EGF LAG seven-pass G-type receptor 1, flamingo homolog
CELSR1P1	CELSR1 pseudogene 1
CELSR1P1	CELSR1P1
CELSR2	Adgrc2
CELSR2	ADGRC2
CELSR2	adhesion G protein-coupled receptor C2
CELSR2	cadherin EGF LAG seven-pass G-type receptor 2
CELSR2	Cadherin EGF LAG seven-pass G-type receptor 2
CELSR2	Cadherin family member 10
CELSR2	cadherin, EGF LAG seven-pass G-type receptor 2
CELSR2	cadherin, EGF LAG seven-pass G-type receptor 2, flamingo (Drosophila) homolog
CELSR2	CDHF10
CELSR2	Celsr2
CELSR2	CELSR2
CELSR2	EGF-like protein 2
CELSR2	EGFL2
CELSR2	Epidermal growth factor-like protein 2
CELSR2	Flamingo homolog
CELSR2	Flamingo homolog 3
CELSR2	Flamingo1
CELSR2	KIAA0279
CELSR2	MEGF3
CELSR2	mfmi1
CELSR2	Multiple EGF-like domains protein 3
CELSR2	Multiple epidermal growth factor-like domains protein 3
CELSR2	cadherin, EGF LAG seven-pass G-type receptor 2, flamingo homolog
CELSR3	Adgrc3
CELSR3	ADGRC3
CELSR3	adhesion G protein-coupled receptor C3
CELSR3	cadherin EGF LAG seven-pass G-type receptor 3
CELSR3	Cadherin EGF LAG seven-pass G-type receptor 3
CELSR3	cadherin EGF LAG seven-pass G-type receptor 3, flamingo (Drosophila) homolog
CELSR3	Cadherin family member 11
CELSR3	cadherin, EGF LAG seven-pass G-type receptor 3
CELSR3	CDHF11
CELSR3	Celsr3
CELSR3	CELSR3
CELSR3	EGF-like protein 1
CELSR3	EGFL1
CELSR3	Epidermal growth factor-like protein 1
CELSR3	Flamingo homolog 1
CELSR3	flamingo homolog 1 (Drosophila)
CELSR3	Fmi1
CELSR3	FMI1
CELSR3	hFmi1
CELSR3	HFMI1
CELSR3	KIAA0812
CELSR3	MEGF2
CELSR3	Multiple EGF-like domains protein 2
CELSR3	Multiple epidermal growth factor-like domains protein 2
CELSR3	cadherin EGF LAG seven-pass G-type receptor 3, flamingo homolog
CEMIP	12H19.01.T7
CEMIP	6330404C01Rik
CEMIP	9930013L23Rik
CEMIP	cell migration inducing hyaluronan binding protein
CEMIP	cell migration inducing hyaluronidase 1
CEMIP	cell migration inducing protein, hyaluronan binding
CEMIP	Cell migration-inducing and hyaluronan-binding protein
CEMIP	Cemip
CEMIP	CEMIP
CEMIP	hyaluronan-binding protein involved in hyaluronan depolymerization
CEMIP	Hybid
CEMIP	HYBID
CEMIP	IR2155535
CEMIP	Kiaa1199
CEMIP	KIAA1199
CEMIP	Protein 12H19.01.T7
CEMIP	TMEM2L
CEMIP2	3110012M15Rik
CEMIP2	cell migration inducing hyaluronidase 2
CEMIP2	Cell migration-inducing hyaluronidase 2
CEMIP2	Cell surface hyaluronidase
CEMIP2	Cemip2
CEMIP2	CEMIP2
CEMIP2	Kiaa1412
CEMIP2	KIAA1412
CEMIP2	Tmem2
CEMIP2	TMEM2
CEMIP2	transmembrane protein 2
CEMIP2	Transmembrane protein 2
CEMP1	Cementoblastoma-derived protein 1
CEMP1	cementum protein 1
CEMP1	Cementum protein 1
CEMP1	Cementum protein 23
CEMP1	cementum protein-23
CEMP1	CEMP1
CEMP1	CP-23
CENATAC	Ccdc84
CENATAC	CCDC84
CENATAC	Cenatac
CENATAC	CENATAC
CENATAC	centrosomal AT-AC splicing factor
CENATAC	Centrosomal AT-AC splicing factor
CENATAC	coiled-coil domain containing 84
CENATAC	Coiled-coil domain-containing protein 84
CENATAC	D630044F24Rik
CENATAC	DLNB14
CENATAC	LOC382073
CENATAC-DT	CCDC84 divergent transcript
CENATAC-DT	CCDC84-DT
CENATAC-DT	CENATAC divergent transcript
CENATAC-DT	CENATAC-DT
CEND1	1500001H12Rik
CEND1	Bm88
CEND1	BM88
CEND1	BM88 antigen
CEND1	cell cycle exit and neuronal differentiation 1
CEND1	Cell cycle exit and neuronal differentiation protein 1
